"meterID","date","use","temp"
"A",2017-08-26T18:00:00Z,0.09,73.26
"A",2017-08-26T19:00:00Z,0.45,69.68
"A",2017-08-26T20:00:00Z,0.66,68.22
"A",2017-08-26T21:00:00Z,0.66,68.22
"A",2017-08-26T22:00:00Z,0.65,67.62
"A",2017-08-26T23:00:00Z,0.66,67.62
"A",2017-08-27T00:00:00Z,0.66,67.09
"A",2017-08-27T01:00:00Z,0.65,66.51
"A",2017-08-27T02:00:00Z,0.66,66.37
"A",2017-08-27T03:00:00Z,0.66,65.7
"A",2017-08-27T04:00:00Z,0.66,64.05
"A",2017-08-27T05:00:00Z,0.65,64.83
"A",2017-08-27T06:00:00Z,0.43,65.5
"A",2017-08-27T07:00:00Z,0.1,66.69
"A",2017-08-27T08:00:00Z,0.04,68.84
"A",2017-08-27T09:00:00Z,NA,72.36
"A",2017-08-27T10:00:00Z,0.05,78.17
"A",2017-08-27T11:00:00Z,0.04,80.93
"A",2017-08-27T12:00:00Z,0.04,82.52
"A",2017-08-27T13:00:00Z,NA,83.85
"A",2017-08-27T14:00:00Z,0.04,84.78
"A",2017-08-27T15:00:00Z,0.04,84.53
"A",2017-08-27T16:00:00Z,0.06,81.51
"A",2017-08-27T17:00:00Z,0.06,82.14
"A",2017-08-27T18:00:00Z,0.08,77.7
"A",2017-08-27T19:00:00Z,0.44,73.86
"A",2017-08-27T20:00:00Z,0.66,71.79
"A",2017-08-27T21:00:00Z,0.65,72.68
"A",2017-08-27T22:00:00Z,0.65,69.62
"A",2017-08-27T23:00:00Z,0.65,69.76
"A",2017-08-28T00:00:00Z,0.65,68.42
"A",2017-08-28T01:00:00Z,0.65,66.62
"A",2017-08-28T02:00:00Z,0.66,66.81
"A",2017-08-28T03:00:00Z,0.65,66.75
"A",2017-08-28T04:00:00Z,0.65,66.24
"A",2017-08-28T05:00:00Z,0.65,66.17
"A",2017-08-28T06:00:00Z,0.39,65.81
"A",2017-08-28T07:00:00Z,0.08,68.12
"A",2017-08-28T08:00:00Z,0.06,74.23
"A",2017-08-28T09:00:00Z,0.07,79.61
"A",2017-08-28T10:00:00Z,0.07,83.12
"A",2017-08-28T11:00:00Z,0.07,83.13
"A",2017-08-28T12:00:00Z,0.07,88.03
"A",2017-08-28T13:00:00Z,NA,87.9
"A",2017-08-28T14:00:00Z,0.06,86.58
"A",2017-08-28T15:00:00Z,NA,80.96
"A",2017-08-28T16:00:00Z,0.06,82.99
"A",2017-08-28T17:00:00Z,NA,82.17
"A",2017-08-28T18:00:00Z,0.09,78.95
"A",2017-08-28T19:00:00Z,NA,74.81
"A",2017-08-28T20:00:00Z,0.66,70.87
"A",2017-08-28T21:00:00Z,NA,72.15
"A",2017-08-28T22:00:00Z,0.66,70.75
"A",2017-08-28T23:00:00Z,0.66,70.28
"A",2017-08-29T00:00:00Z,0.66,69.79
"A",2017-08-29T01:00:00Z,0.67,69.09
"A",2017-08-29T02:00:00Z,0.66,68.69
"A",2017-08-29T03:00:00Z,0.66,67.56
"A",2017-08-29T04:00:00Z,0.66,66.54
"A",2017-08-29T05:00:00Z,0.66,66.4
"A",2017-08-29T06:00:00Z,NA,66.56
"A",2017-08-29T07:00:00Z,0.12,68.08
"A",2017-08-29T08:00:00Z,NA,69.83
"A",2017-08-29T09:00:00Z,0.06,75.12
"A",2017-08-29T10:00:00Z,0.05,86.01
"A",2017-08-29T11:00:00Z,0.06,88.25
"A",2017-08-29T12:00:00Z,0.05,91.75
"A",2017-08-29T13:00:00Z,NA,92.21
"A",2017-08-29T14:00:00Z,0.06,92.69
"A",2017-08-29T15:00:00Z,0.08,93.32
"A",2017-08-29T16:00:00Z,0.06,90.77
"A",2017-08-29T17:00:00Z,0.06,86.59
"A",2017-08-29T18:00:00Z,0.08,81.77
"A",2017-08-29T19:00:00Z,0.46,77.71
"A",2017-08-29T20:00:00Z,0.65,75.91
"A",2017-08-29T21:00:00Z,0.64,74.73
"A",2017-08-29T22:00:00Z,0.65,73.95
"A",2017-08-29T23:00:00Z,0.65,73.13
"A",2017-08-30T00:00:00Z,0.64,72.07
"A",2017-08-30T01:00:00Z,0.65,71
"A",2017-08-30T02:00:00Z,0.65,69.75
"A",2017-08-30T03:00:00Z,0.65,69.94
"A",2017-08-30T04:00:00Z,0.65,69.94
"A",2017-08-30T05:00:00Z,0.65,70.01
"A",2017-08-30T06:00:00Z,0.38,70.01
"A",2017-08-30T07:00:00Z,0.07,72.91
"A",2017-08-30T08:00:00Z,0.06,78.07
"A",2017-08-30T09:00:00Z,0.06,83.84
"A",2017-08-30T10:00:00Z,NA,86.57
"A",2017-08-30T11:00:00Z,0.06,88.29
"A",2017-08-30T12:00:00Z,0.07,89.02
"A",2017-08-30T13:00:00Z,0.09,89.87
"A",2017-08-30T14:00:00Z,0.08,91.01
"A",2017-08-30T15:00:00Z,0.09,92.33
"A",2017-08-30T16:00:00Z,0.06,91.01
"A",2017-08-30T17:00:00Z,0.06,87.65
"A",2017-08-30T18:00:00Z,0.09,83.69
"A",2017-08-30T19:00:00Z,0.48,78.56
"A",2017-08-30T20:00:00Z,0.65,73.5
"A",2017-08-30T21:00:00Z,0.65,74.8
"A",2017-08-30T22:00:00Z,0.65,73.52
"A",2017-08-30T23:00:00Z,0.65,73.38
"A",2017-08-31T00:00:00Z,0.65,72.92
"A",2017-08-31T01:00:00Z,0.65,72.32
"A",2017-08-31T02:00:00Z,0.65,72.78
"A",2017-08-31T03:00:00Z,0.65,72.12
"A",2017-08-31T04:00:00Z,NA,71.92
"A",2017-08-31T05:00:00Z,0.65,70.61
"A",2017-08-31T06:00:00Z,0.4,70.18
"A",2017-08-31T07:00:00Z,0.11,73.52
"A",2017-08-31T08:00:00Z,0.07,77.73
"A",2017-08-31T09:00:00Z,0.08,82.65
"A",2017-08-31T10:00:00Z,0.08,88.03
"A",2017-08-31T11:00:00Z,0.08,91.54
"A",2017-08-31T12:00:00Z,0.08,94.41
"A",2017-08-31T13:00:00Z,0.08,91.76
"A",2017-08-31T14:00:00Z,0.08,89.7
"A",2017-08-31T15:00:00Z,0.08,87.08
"A",2017-08-31T16:00:00Z,0.07,86.97
"A",2017-08-31T17:00:00Z,0.06,83.67
"A",2017-08-31T18:00:00Z,0.08,81.2
"A",2017-08-31T19:00:00Z,0.48,77.36
"A",2017-08-31T20:00:00Z,0.64,73.11
"A",2017-08-31T21:00:00Z,0.63,74.77
"A",2017-08-31T22:00:00Z,0.63,74.04
"A",2017-08-31T23:00:00Z,0.63,73.98
"A",2017-09-01T00:00:00Z,0.63,72.07
"A",2017-09-01T01:00:00Z,0.63,73
"A",2017-09-01T02:00:00Z,0.63,71.93
"A",2017-09-01T03:00:00Z,0.63,70.17
"A",2017-09-01T04:00:00Z,0.63,71.66
"A",2017-09-01T05:00:00Z,0.63,71.12
"A",2017-09-01T06:00:00Z,0.35,71.8
"A",2017-09-01T07:00:00Z,0.08,75.52
"A",2017-09-01T08:00:00Z,0.06,85.99
"A",2017-09-01T09:00:00Z,0.06,85.13
"A",2017-09-01T10:00:00Z,NA,96.68
"A",2017-09-01T11:00:00Z,0.06,97.75
"A",2017-09-01T12:00:00Z,0.06,97.89
"A",2017-09-01T13:00:00Z,0.06,97.63
"A",2017-09-01T14:00:00Z,NA,96.43
"A",2017-09-01T15:00:00Z,0.06,89.61
"A",2017-09-01T16:00:00Z,0.04,92.33
"A",2017-09-01T17:00:00Z,0.04,89.1
"A",2017-09-01T18:00:00Z,0.08,87.18
"A",2017-09-01T19:00:00Z,0.47,83.55
"A",2017-09-01T20:00:00Z,0.6,81.04
"A",2017-09-01T21:00:00Z,0.61,79.77
"A",2017-09-01T22:00:00Z,0.61,79.73
"A",2017-09-01T23:00:00Z,0.6,77.45
"A",2017-09-02T00:00:00Z,0.6,76.17
"A",2017-09-02T01:00:00Z,0.61,76.68
"A",2017-09-02T02:00:00Z,0.6,76.42
"A",2017-09-02T03:00:00Z,NA,74.96
"A",2017-09-02T04:00:00Z,0.61,73.98
"A",2017-09-02T05:00:00Z,0.6,73.38
"A",2017-09-02T06:00:00Z,NA,73.24
"A",2017-09-02T07:00:00Z,0.06,75.81
"A",2017-09-02T08:00:00Z,0.04,80.11
"A",2017-09-02T09:00:00Z,0.04,86.13
"A",2017-09-02T10:00:00Z,0.04,91.42
"A",2017-09-02T11:00:00Z,NA,95.39
"A",2017-09-02T12:00:00Z,0.04,98.6
"A",2017-09-02T13:00:00Z,0.04,99.2
"A",2017-09-02T14:00:00Z,0.04,97.75
"A",2017-09-02T15:00:00Z,NA,94.64
"A",2017-09-02T16:00:00Z,0.04,95.11
"A",2017-09-02T17:00:00Z,0.05,94.13
"A",2017-09-02T18:00:00Z,0.08,96.32
"A",2017-09-02T19:00:00Z,0.48,93.72
"A",2017-09-02T20:00:00Z,0.61,92.27
"A",2017-09-02T21:00:00Z,0.6,91.97
"A",2017-09-02T22:00:00Z,0.6,90.78
"A",2017-09-02T23:00:00Z,0.61,90.06
"A",2017-09-03T00:00:00Z,0.6,90.33
"A",2017-09-03T01:00:00Z,0.6,89.46
"A",2017-09-03T02:00:00Z,0.6,89.26
"A",2017-09-03T03:00:00Z,NA,87.93
"A",2017-09-03T04:00:00Z,0.6,86.59
"A",2017-09-03T05:00:00Z,0.6,86.21
"A",2017-09-03T06:00:00Z,0.37,85.92
"A",2017-09-03T07:00:00Z,0.09,87.35
"A",2017-09-03T08:00:00Z,0.05,86.12
"A",2017-09-03T09:00:00Z,0.05,82.51
"A",2017-09-03T10:00:00Z,0.04,80.13
"A",2017-09-03T11:00:00Z,0.04,80.38
"A",2017-09-03T12:00:00Z,0.05,81.9
"A",2017-09-03T13:00:00Z,0.04,84.65
"A",2017-09-03T14:00:00Z,0.04,83.11
"A",2017-09-03T15:00:00Z,0.05,81.06
"A",2017-09-03T16:00:00Z,0.05,79.99
"A",2017-09-03T17:00:00Z,0.06,76.06
"A",2017-09-03T18:00:00Z,NA,74.95
"A",2017-09-03T19:00:00Z,0.53,74.25
"A",2017-09-03T20:00:00Z,0.61,73.61
"A",2017-09-03T21:00:00Z,0.61,72.97
"A",2017-09-03T22:00:00Z,0.61,73.15
"A",2017-09-03T23:00:00Z,0.61,71.71
"A",2017-09-04T00:00:00Z,0.6,71.71
"A",2017-09-04T01:00:00Z,0.61,71.46
"A",2017-09-04T02:00:00Z,0.6,71.46
"A",2017-09-04T03:00:00Z,0.61,70.99
"A",2017-09-04T04:00:00Z,0.61,70.85
"A",2017-09-04T05:00:00Z,0.61,71.21
"A",2017-09-04T06:00:00Z,0.48,71.05
"A",2017-09-04T07:00:00Z,0.16,70.61
"A",2017-09-04T08:00:00Z,NA,71.96
"A",2017-09-04T09:00:00Z,0.08,73.65
"A",2017-09-04T10:00:00Z,0.05,73.03
"A",2017-09-04T11:00:00Z,0.05,73.65
"A",2017-09-04T12:00:00Z,0.04,74.52
"A",2017-09-04T13:00:00Z,0.05,76.91
"A",2017-09-04T14:00:00Z,0.05,78.14
"A",2017-09-04T15:00:00Z,0.04,78.64
"A",2017-09-04T16:00:00Z,0.05,78.99
"A",2017-09-04T17:00:00Z,0.06,77.14
"A",2017-09-04T18:00:00Z,0.09,73.98
"A",2017-09-04T19:00:00Z,0.49,72.06
"A",2017-09-04T20:00:00Z,0.61,71.4
"A",2017-09-04T21:00:00Z,0.61,70.46
"A",2017-09-04T22:00:00Z,0.6,70.06
"A",2017-09-04T23:00:00Z,0.61,68.48
"A",2017-09-05T00:00:00Z,NA,68.94
"A",2017-09-05T01:00:00Z,0.61,68.48
"A",2017-09-05T02:00:00Z,NA,67.87
"A",2017-09-05T03:00:00Z,0.61,66.62
"A",2017-09-05T04:00:00Z,0.6,66.51
"A",2017-09-05T05:00:00Z,0.61,66.64
"A",2017-09-05T06:00:00Z,0.44,67.59
"A",2017-09-05T07:00:00Z,0.13,68.94
"A",2017-09-05T08:00:00Z,0.08,70.52
"A",2017-09-05T09:00:00Z,0.11,73.09
"A",2017-09-05T10:00:00Z,0.07,77.24
"A",2017-09-05T11:00:00Z,0.05,81.31
"A",2017-09-05T12:00:00Z,0.06,82.21
"A",2017-09-05T13:00:00Z,0.06,81.66
"A",2017-09-05T14:00:00Z,0.05,82.9
"A",2017-09-05T15:00:00Z,0.05,82.97
"A",2017-09-05T16:00:00Z,0.06,83.57
"A",2017-09-05T17:00:00Z,0.06,79.99
"A",2017-09-05T18:00:00Z,NA,77.15
"A",2017-09-05T19:00:00Z,0.5,74.58
"A",2017-09-05T20:00:00Z,0.61,72.36
"A",2017-09-05T21:00:00Z,0.61,72.53
"A",2017-09-05T22:00:00Z,0.61,72.09
"A",2017-09-05T23:00:00Z,0.6,71.93
"A",2017-09-06T00:00:00Z,0.61,71.46
"A",2017-09-06T01:00:00Z,0.6,70.26
"A",2017-09-06T02:00:00Z,0.6,69.8
"A",2017-09-06T03:00:00Z,0.61,69.34
"A",2017-09-06T04:00:00Z,0.61,69.55
"A",2017-09-06T05:00:00Z,0.6,69.6
"A",2017-09-06T06:00:00Z,0.4,69.47
"A",2017-09-06T07:00:00Z,0.1,70.88
"A",2017-09-06T08:00:00Z,0.06,73.37
"A",2017-09-06T09:00:00Z,0.07,78.58
"A",2017-09-06T10:00:00Z,0.09,81.1
"A",2017-09-06T11:00:00Z,0.09,83.01
"A",2017-09-06T12:00:00Z,0.09,84.43
"A",2017-09-06T13:00:00Z,0.09,82.8
"A",2017-09-06T14:00:00Z,0.09,80.81
"A",2017-09-06T15:00:00Z,0.08,80.34
"A",2017-09-06T16:00:00Z,0.09,79.99
"A",2017-09-06T17:00:00Z,0.06,77.41
"A",2017-09-06T18:00:00Z,0.1,75.44
"A",2017-09-06T19:00:00Z,0.51,72.66
"A",2017-09-06T20:00:00Z,0.61,71.46
"A",2017-09-06T21:00:00Z,0.61,70.46
"A",2017-09-06T22:00:00Z,0.61,69.54
"A",2017-09-06T23:00:00Z,0.61,69.34
"A",2017-09-07T00:00:00Z,0.61,67.88
"A",2017-09-07T01:00:00Z,0.61,67.73
"A",2017-09-07T02:00:00Z,0.62,66.94
"A",2017-09-07T03:00:00Z,NA,66.93
"A",2017-09-07T04:00:00Z,0.61,67.28
"A",2017-09-07T05:00:00Z,0.61,66.91
"A",2017-09-07T06:00:00Z,0.42,66.42
"A",2017-09-07T07:00:00Z,NA,67.76
"A",2017-09-07T08:00:00Z,0.06,70.78
"A",2017-09-07T09:00:00Z,0.06,77.33
"A",2017-09-07T10:00:00Z,0.07,82.17
"A",2017-09-07T11:00:00Z,0.09,82.26
"A",2017-09-07T12:00:00Z,0.09,83.97
"A",2017-09-07T13:00:00Z,0.08,83.8
"A",2017-09-07T14:00:00Z,0.09,84.18
"A",2017-09-07T15:00:00Z,0.09,82.51
"A",2017-09-07T16:00:00Z,NA,79.67
"A",2017-09-07T17:00:00Z,0.07,78.21
"A",2017-09-07T18:00:00Z,0.09,75.91
"A",2017-09-07T19:00:00Z,0.51,73.99
"A",2017-09-07T20:00:00Z,0.61,72.38
"A",2017-09-07T21:00:00Z,0.61,71.06
"A",2017-09-07T22:00:00Z,0.6,70.21
"A",2017-09-07T23:00:00Z,0.61,70.01
"A",2017-09-08T00:00:00Z,0.6,69.34
"A",2017-09-08T01:00:00Z,0.6,68.94
"A",2017-09-08T02:00:00Z,0.61,69.41
"A",2017-09-08T03:00:00Z,0.61,69.56
"A",2017-09-08T04:00:00Z,NA,69.41
"A",2017-09-08T05:00:00Z,0.6,69.57
"A",2017-09-08T06:00:00Z,0.44,70.01
"A",2017-09-08T07:00:00Z,NA,71.11
"A",2017-09-08T08:00:00Z,0.06,72.2
"A",2017-09-08T09:00:00Z,NA,74.72
"A",2017-09-08T10:00:00Z,0.07,76.88
"A",2017-09-08T11:00:00Z,0.07,79.39
"A",2017-09-08T12:00:00Z,0.06,81.36
"A",2017-09-08T13:00:00Z,0.07,80.85
"A",2017-09-08T14:00:00Z,0.06,79.87
"A",2017-09-08T15:00:00Z,0.06,77.82
"A",2017-09-08T16:00:00Z,0.06,77.35
"A",2017-09-08T17:00:00Z,0.06,73.38
"A",2017-09-08T18:00:00Z,0.14,70.14
"A",2017-09-08T19:00:00Z,0.55,70.4
"A",2017-09-08T20:00:00Z,0.61,70.01
"A",2017-09-08T21:00:00Z,0.61,68.87
"A",2017-09-08T22:00:00Z,0.61,68.39
"A",2017-09-08T23:00:00Z,0.6,67.69
"A",2017-09-09T00:00:00Z,0.6,68.27
"A",2017-09-09T01:00:00Z,0.61,68.73
"A",2017-09-09T02:00:00Z,0.61,68.73
"A",2017-09-09T03:00:00Z,0.61,68.73
"A",2017-09-09T04:00:00Z,0.61,68.27
"A",2017-09-09T05:00:00Z,0.6,68.27
"A",2017-09-09T06:00:00Z,0.46,68.73
"A",2017-09-09T07:00:00Z,0.11,69.79
"A",2017-09-09T08:00:00Z,0.05,71.22
"A",2017-09-09T09:00:00Z,NA,74.02
"A",2017-09-09T10:00:00Z,0.05,77.61
"A",2017-09-09T11:00:00Z,0.05,81.53
"A",2017-09-09T12:00:00Z,0.05,82.35
"A",2017-09-09T13:00:00Z,0.05,82.26
"A",2017-09-09T14:00:00Z,0.05,79.88
"A",2017-09-09T15:00:00Z,0.04,80.33
"A",2017-09-09T16:00:00Z,0.05,80.13
"A",2017-09-09T17:00:00Z,0.07,76.3
"A",2017-09-09T18:00:00Z,0.1,73.52
"A",2017-09-09T19:00:00Z,0.54,70.86
"A",2017-09-09T20:00:00Z,0.61,70.86
"A",2017-09-09T21:00:00Z,0.6,70.01
"A",2017-09-09T22:00:00Z,0.6,69.96
"A",2017-09-09T23:00:00Z,0.61,69.24
"A",2017-09-10T00:00:00Z,0.6,68.73
"A",2017-09-10T01:00:00Z,0.6,68.33
"A",2017-09-10T02:00:00Z,NA,67.42
"A",2017-09-10T03:00:00Z,0.61,67.41
"A",2017-09-10T04:00:00Z,0.6,67.02
"A",2017-09-10T05:00:00Z,0.61,66.56
"A",2017-09-10T06:00:00Z,NA,67.01
"A",2017-09-10T07:00:00Z,0.08,70.05
"A",2017-09-10T08:00:00Z,NA,74.7
"A",2017-09-10T09:00:00Z,NA,78.08
"A",2017-09-10T10:00:00Z,0.05,82.13
"A",2017-09-10T11:00:00Z,NA,84.7
"A",2017-09-10T12:00:00Z,0.05,85.04
"A",2017-09-10T13:00:00Z,0.04,85.89
"A",2017-09-10T14:00:00Z,0.04,85.76
"A",2017-09-10T15:00:00Z,0.05,83.81
"A",2017-09-10T16:00:00Z,0.06,82.35
"A",2017-09-10T17:00:00Z,0.06,79.49
"A",2017-09-10T18:00:00Z,0.13,77.23
"A",2017-09-10T19:00:00Z,0.56,74.25
"A",2017-09-10T20:00:00Z,0.6,73.98
"A",2017-09-10T21:00:00Z,0.61,73.32
"A",2017-09-10T22:00:00Z,0.61,72.08
"A",2017-09-10T23:00:00Z,0.6,71.21
"A",2017-09-11T00:00:00Z,0.6,71.21
"A",2017-09-11T01:00:00Z,NA,70.81
"A",2017-09-11T02:00:00Z,0.6,69.8
"A",2017-09-11T03:00:00Z,0.6,68.57
"A",2017-09-11T04:00:00Z,0.61,69.54
"A",2017-09-11T05:00:00Z,0.6,70.65
"A",2017-09-11T06:00:00Z,0.4,70.08
"A",2017-09-11T07:00:00Z,0.09,74.61
"A",2017-09-11T08:00:00Z,0.06,80.96
"A",2017-09-11T09:00:00Z,0.06,85.19
"A",2017-09-11T10:00:00Z,0.07,88.28
"A",2017-09-11T11:00:00Z,0.1,86.37
"A",2017-09-11T12:00:00Z,0.09,86.75
"A",2017-09-11T13:00:00Z,0.1,84.05
"A",2017-09-11T14:00:00Z,0.09,84.05
"A",2017-09-11T15:00:00Z,0.09,82.98
"A",2017-09-11T16:00:00Z,0.08,82.6
"A",2017-09-11T17:00:00Z,0.07,80.81
"A",2017-09-11T18:00:00Z,0.1,76.63
"A",2017-09-11T19:00:00Z,0.53,75.1
"A",2017-09-11T20:00:00Z,NA,73.85
"A",2017-09-11T21:00:00Z,0.59,73.2
"A",2017-09-11T22:00:00Z,0.59,72.32
"A",2017-09-11T23:00:00Z,0.59,71.93
"A",2017-09-12T00:00:00Z,0.58,71.28
"A",2017-09-12T01:00:00Z,0.58,70.31
"A",2017-09-12T02:00:00Z,0.59,69.74
"A",2017-09-12T03:00:00Z,0.59,69.39
"A",2017-09-12T04:00:00Z,0.59,69.54
"A",2017-09-12T05:00:00Z,0.59,68.76
"A",2017-09-12T06:00:00Z,0.43,68.64
"A",2017-09-12T07:00:00Z,0.13,70.46
"A",2017-09-12T08:00:00Z,0.07,72.55
"A",2017-09-12T09:00:00Z,0.07,75.42
"A",2017-09-12T10:00:00Z,0.06,80.85
"A",2017-09-12T11:00:00Z,0.06,81.65
"A",2017-09-12T12:00:00Z,0.07,81.91
"A",2017-09-12T13:00:00Z,0.06,82.51
"A",2017-09-12T14:00:00Z,0.06,81.19
"A",2017-09-12T15:00:00Z,NA,79.07
"A",2017-09-12T16:00:00Z,0.06,78.21
"A",2017-09-12T17:00:00Z,0.05,75.9
"A",2017-09-12T18:00:00Z,0.11,73.2
"A",2017-09-12T19:00:00Z,0.54,70.86
"A",2017-09-12T20:00:00Z,0.59,71.04
"A",2017-09-12T21:00:00Z,0.59,70.26
"A",2017-09-12T22:00:00Z,0.59,70.26
"A",2017-09-12T23:00:00Z,0.58,70.01
"A",2017-09-13T00:00:00Z,0.58,70.39
"A",2017-09-13T01:00:00Z,0.59,70.01
"A",2017-09-13T02:00:00Z,0.59,70.39
"A",2017-09-13T03:00:00Z,0.59,70.18
"A",2017-09-13T04:00:00Z,0.59,69.78
"A",2017-09-13T05:00:00Z,0.59,69.19
"A",2017-09-13T06:00:00Z,0.52,68.73
"A",2017-09-13T07:00:00Z,0.2,68.79
"A",2017-09-13T08:00:00Z,0.11,69.41
"A",2017-09-13T09:00:00Z,0.08,71.11
"A",2017-09-13T10:00:00Z,0.07,72.31
"A",2017-09-13T11:00:00Z,0.08,73.63
"A",2017-09-13T12:00:00Z,0.07,75.68
"A",2017-09-13T13:00:00Z,0.07,78.19
"A",2017-09-13T14:00:00Z,0.07,77.39
"A",2017-09-13T15:00:00Z,0.07,77.01
"A",2017-09-13T16:00:00Z,0.08,75.95
"A",2017-09-13T17:00:00Z,0.07,72.53
"A",2017-09-13T18:00:00Z,0.12,71.82
"A",2017-09-13T19:00:00Z,0.54,68.01
"A",2017-09-13T20:00:00Z,0.6,69.38
"A",2017-09-13T21:00:00Z,0.59,67.41
"A",2017-09-13T22:00:00Z,0.59,66.81
"A",2017-09-13T23:00:00Z,NA,66.6
"A",2017-09-14T00:00:00Z,0.59,64.97
"A",2017-09-14T01:00:00Z,0.59,63.19
"A",2017-09-14T02:00:00Z,0.59,64.04
"A",2017-09-14T03:00:00Z,0.6,64.44
"A",2017-09-14T04:00:00Z,NA,65.1
"A",2017-09-14T05:00:00Z,0.59,64.9
"A",2017-09-14T06:00:00Z,0.47,65.96
"A",2017-09-14T07:00:00Z,0.12,67.41
"A",2017-09-14T08:00:00Z,0.06,69.41
"A",2017-09-14T09:00:00Z,0.07,72.1
"A",2017-09-14T10:00:00Z,0.07,73.16
"A",2017-09-14T11:00:00Z,0.07,74.09
"A",2017-09-14T12:00:00Z,0.06,79.35
"A",2017-09-14T13:00:00Z,0.06,76.02
"A",2017-09-14T14:00:00Z,0.08,79.3
"A",2017-09-14T15:00:00Z,0.06,78.45
"A",2017-09-14T16:00:00Z,NA,77.45
"A",2017-09-14T17:00:00Z,0.06,72.78
"A",2017-09-14T18:00:00Z,0.12,69.33
"A",2017-09-14T19:00:00Z,NA,70.2
"A",2017-09-14T20:00:00Z,0.6,70.17
"A",2017-09-14T21:00:00Z,0.59,68.09
"A",2017-09-14T22:00:00Z,0.59,68.13
"A",2017-09-14T23:00:00Z,0.59,67.87
"A",2017-09-15T00:00:00Z,0.59,67.3
"A",2017-09-15T01:00:00Z,0.59,67.84
"A",2017-09-15T02:00:00Z,0.59,67.61
"A",2017-09-15T03:00:00Z,NA,67.19
"A",2017-09-15T04:00:00Z,NA,67.19
"A",2017-09-15T05:00:00Z,0.59,67.19
"A",2017-09-15T06:00:00Z,0.48,67.19
"A",2017-09-15T07:00:00Z,0.15,68.13
"A",2017-09-15T08:00:00Z,0.07,69.36
"A",2017-09-15T09:00:00Z,0.06,71.25
"A",2017-09-15T10:00:00Z,0.06,75.2
"A",2017-09-15T11:00:00Z,0.06,72.9
"A",2017-09-15T12:00:00Z,0.07,74.05
"A",2017-09-15T13:00:00Z,NA,74.62
"A",2017-09-15T14:00:00Z,0.06,74.57
"A",2017-09-15T15:00:00Z,0.07,72.91
"A",2017-09-15T16:00:00Z,0.05,71.71
"A",2017-09-15T17:00:00Z,0.06,70.86
"A",2017-09-15T18:00:00Z,0.14,68.93
"A",2017-09-15T19:00:00Z,NA,67.62
"A",2017-09-15T20:00:00Z,0.59,66.77
"A",2017-09-15T21:00:00Z,0.6,66.15
"A",2017-09-15T22:00:00Z,0.59,65.24
"A",2017-09-15T23:00:00Z,0.59,65.24
"A",2017-09-16T00:00:00Z,0.59,64.45
"A",2017-09-16T01:00:00Z,0.59,64.38
"A",2017-09-16T02:00:00Z,0.59,64.64
"A",2017-09-16T03:00:00Z,0.59,64.98
"A",2017-09-16T04:00:00Z,0.59,65.24
"A",2017-09-16T05:00:00Z,0.59,64.85
"A",2017-09-16T06:00:00Z,0.48,65.7
"A",2017-09-16T07:00:00Z,NA,67.19
"A",2017-09-16T08:00:00Z,0.06,68.93
"A",2017-09-16T09:00:00Z,0.05,70.39
"A",2017-09-16T10:00:00Z,0.06,72.2
"A",2017-09-16T11:00:00Z,0.05,72.77
"A",2017-09-16T12:00:00Z,0.05,74.06
"A",2017-09-16T13:00:00Z,0.06,74.15
"A",2017-09-16T14:00:00Z,0.05,74.23
"A",2017-09-16T15:00:00Z,0.05,74.25
"A",2017-09-16T16:00:00Z,0.06,73.51
"A",2017-09-16T17:00:00Z,0.08,70.35
"A",2017-09-16T18:00:00Z,0.15,68.22
"A",2017-09-16T19:00:00Z,0.58,66.56
"A",2017-09-16T20:00:00Z,NA,66.65
"A",2017-09-16T21:00:00Z,NA,66.32
"A",2017-09-16T22:00:00Z,0.6,67.41
"A",2017-09-16T23:00:00Z,0.61,67.41
"A",2017-09-17T00:00:00Z,0.6,66.81
"A",2017-09-17T01:00:00Z,0.6,67.02
"A",2017-09-17T02:00:00Z,0.61,66.28
"A",2017-09-17T03:00:00Z,0.6,66.55
"A",2017-09-17T04:00:00Z,0.6,66.81
"A",2017-09-17T05:00:00Z,0.6,66.81
"A",2017-09-17T06:00:00Z,0.51,67.41
"A",2017-09-17T07:00:00Z,0.18,68.47
"A",2017-09-17T08:00:00Z,0.07,69.58
"A",2017-09-17T09:00:00Z,0.06,72.35
"A",2017-09-17T10:00:00Z,0.05,74.01
"A",2017-09-17T11:00:00Z,0.05,73.76
"A",2017-09-17T12:00:00Z,0.06,75.89
"A",2017-09-17T13:00:00Z,0.05,78.55
"A",2017-09-17T14:00:00Z,0.05,75.69
"A",2017-09-17T15:00:00Z,0.06,75.05
"A",2017-09-17T16:00:00Z,0.07,73.51
"A",2017-09-17T17:00:00Z,0.07,71.59
"A",2017-09-17T18:00:00Z,0.14,68.87
"A",2017-09-17T19:00:00Z,0.57,68.01
"A",2017-09-17T20:00:00Z,0.6,67.67
"A",2017-09-17T21:00:00Z,0.6,68.33
"A",2017-09-17T22:00:00Z,0.6,68.73
"A",2017-09-17T23:00:00Z,0.59,68.73
"A",2017-09-18T00:00:00Z,0.59,68.47
"A",2017-09-18T01:00:00Z,0.6,68.47
"A",2017-09-18T02:00:00Z,0.59,68.47
"A",2017-09-18T03:00:00Z,0.59,67.66
"A",2017-09-18T04:00:00Z,0.6,67.02
"A",2017-09-18T05:00:00Z,0.59,67.19
